"","date","experiment","round","assay","condition","dose","control","plate","row","col","strain","trait","phenotype"
"2127","20141028","dose",9,NA,"puromycin","0","water",20,"G","7","JU258","median.TOF",369.5
"2128","20141028","dose",9,NA,"puromycin","0","water",20,"G","7","JU258","norm.n",108
"2129","20141028","dose",9,NA,"puromycin","125","water",20,"G","8","JU258","median.EXT",761
"2130","20141028","dose",9,NA,"puromycin","125","water",20,"G","8","JU258","median.norm.EXT",2.05970149253731
"2131","20141028","dose",9,NA,"puromycin","125","water",20,"G","8","JU258","median.TOF",349
"2132","20141028","dose",9,NA,"puromycin","125","water",20,"G","8","JU258","norm.n",161.666666666667
"2133","20141028","dose",9,NA,"puromycin","250","water",20,"G","9","JU258","median.EXT",762
"2134","20141028","dose",9,NA,"puromycin","250","water",20,"G","9","JU258","median.norm.EXT",2.03842484170353
"2135","20141028","dose",9,NA,"puromycin","250","water",20,"G","9","JU258","median.TOF",339.5
"2136","20141028","dose",9,NA,"puromycin","250","water",20,"G","9","JU258","norm.n",116
"2137","20141028","dose",9,NA,"puromycin","500","water",20,"G","10","JU258","median.EXT",392
"2138","20141028","dose",9,NA,"puromycin","500","water",20,"G","10","JU258","median.norm.EXT",1.42380068777039
"2139","20141028","dose",9,NA,"puromycin","500","water",20,"G","10","JU258","median.TOF",268
"2140","20141028","dose",9,NA,"puromycin","500","water",20,"G","10","JU258","norm.n",86.6666666666667
"2141","20141028","dose",9,NA,"puromycin","1000","water",20,"G","11","JU258","median.EXT",228
"2142","20141028","dose",9,NA,"puromycin","1000","water",20,"G","11","JU258","median.norm.EXT",1.33463035019455
"2143","20141028","dose",9,NA,"puromycin","1000","water",20,"G","11","JU258","median.TOF",167
"2144","20141028","dose",9,NA,"puromycin","1000","water",20,"G","11","JU258","norm.n",68.3333333333333
"2145","20141028","dose",9,NA,"puromycin","0","water",20,"H","1","N2","median.EXT",778
"2146","20141028","dose",9,NA,"puromycin","0","water",20,"H","1","N2","median.norm.EXT",2.02714932126697
"2147","20141028","dose",9,NA,"puromycin","0","water",20,"H","1","N2","median.TOF",373
"2148","20141028","dose",9,NA,"puromycin","0","water",20,"H","1","N2","norm.n",149
"2149","20141028","dose",9,NA,"puromycin","125","water",20,"H","2","N2","median.EXT",879
"2150","20141028","dose",9,NA,"puromycin","125","water",20,"H","2","N2","median.norm.EXT",1.94181818181818
"2151","20141028","dose",9,NA,"puromycin","125","water",20,"H","2","N2","median.TOF",434
"2152","20141028","dose",9,NA,"puromycin","125","water",20,"H","2","N2","norm.n",146.333333333333
"2153","20141028","dose",9,NA,"puromycin","250","water",20,"H","3","N2","median.EXT",702
"2154","20141028","dose",9,NA,"puromycin","250","water",20,"H","3","N2","median.norm.EXT",1.77103718199609
"2155","20141028","dose",9,NA,"puromycin","250","water",20,"H","3","N2","median.TOF",409
"2156","20141028","dose",9,NA,"puromycin","250","water",20,"H","3","N2","norm.n",137.666666666667
"2157","20141028","dose",9,NA,"puromycin","500","water",20,"H","4","N2","median.EXT",344
"2158","20141028","dose",9,NA,"puromycin","500","water",20,"H","4","N2","median.norm.EXT",1.28
"2159","20141028","dose",9,NA,"puromycin","500","water",20,"H","4","N2","median.TOF",259
"2160","20141028","dose",9,NA,"puromycin","500","water",20,"H","4","N2","norm.n",127
"2161","20141028","dose",9,NA,"puromycin","1000","water",20,"H","5","N2","median.EXT",234.5
"2162","20141028","dose",9,NA,"puromycin","1000","water",20,"H","5","N2","median.norm.EXT",1.15126050420168
"2163","20141028","dose",9,NA,"puromycin","1000","water",20,"H","5","N2","median.TOF",194
"2164","20141028","dose",9,NA,"puromycin","1000","water",20,"H","5","N2","norm.n",64.6666666666667
"2165","20141028","dose",9,NA,"puromycin","0","water",20,"H","7","DL238","median.EXT",754
"2166","20141028","dose",9,NA,"puromycin","0","water",20,"H","7","DL238","median.norm.EXT",2.00253807106599
"2167","20141028","dose",9,NA,"puromycin","0","water",20,"H","7","DL238","median.TOF",375
"2168","20141028","dose",9,NA,"puromycin","0","water",20,"H","7","DL238","norm.n",124.333333333333
"2169","20141028","dose",9,NA,"puromycin","125","water",20,"H","8","DL238","median.EXT",736
"2170","20141028","dose",9,NA,"puromycin","125","water",20,"H","8","DL238","median.norm.EXT",1.93900406897888
"2171","20141028","dose",9,NA,"puromycin","125","water",20,"H","8","DL238","median.TOF",373.5
"2172","20141028","dose",9,NA,"puromycin","125","water",20,"H","8","DL238","norm.n",115.333333333333
"2173","20141028","dose",9,NA,"puromycin","250","water",20,"H","9","DL238","median.EXT",738
"2174","20141028","dose",9,NA,"puromycin","250","water",20,"H","9","DL238","median.norm.EXT",1.92528735632184
"2175","20141028","dose",9,NA,"puromycin","250","water",20,"H","9","DL238","median.TOF",386
"2176","20141028","dose",9,NA,"puromycin","250","water",20,"H","9","DL238","norm.n",135.666666666667
"2177","20141028","dose",9,NA,"puromycin","500","water",20,"H","10","DL238","median.EXT",725
"2178","20141028","dose",9,NA,"puromycin","500","water",20,"H","10","DL238","median.norm.EXT",1.91152815013405
"2179","20141028","dose",9,NA,"puromycin","500","water",20,"H","10","DL238","median.TOF",376
"2180","20141028","dose",9,NA,"puromycin","500","water",20,"H","10","DL238","norm.n",117.666666666667
"2181","20141028","dose",9,NA,"puromycin","1000","water",20,"H","11","DL238","median.EXT",306.5
"2182","20141028","dose",9,NA,"puromycin","1000","water",20,"H","11","DL238","median.norm.EXT",1.43384152079804
"2183","20141028","dose",9,NA,"puromycin","1000","water",20,"H","11","DL238","median.TOF",213.5
"2184","20141028","dose",9,NA,"puromycin","1000","water",20,"H","11","DL238","norm.n",102
"2185","20141028","dose",9,NA,"silver","0","water",21,"A","1","N2","median.EXT",646.5
"2186","20141028","dose",9,NA,"silver","0","water",21,"A","1","N2","median.norm.EXT",2.21591371591372
"2187","20141028","dose",9,NA,"silver","0","water",21,"A","1","N2","median.TOF",299.5
"2188","20141028","dose",9,NA,"silver","0","water",21,"A","1","N2","norm.n",132.666666666667
"2189","20141028","dose",9,NA,"silver","75","water",21,"A","2","N2","median.EXT",116
"2190","20141028","dose",9,NA,"silver","75","water",21,"A","2","N2","median.norm.EXT",1.21008403361345
"2191","20141028","dose",9,NA,"silver","75","water",21,"A","2","N2","median.TOF",97
"2192","20141028","dose",9,NA,"silver","75","water",21,"A","2","N2","norm.n",54.3333333333333
"2193","20141028","dose",9,NA,"silver","150","water",21,"A","3","N2","median.EXT",109
"2194","20141028","dose",9,NA,"silver","150","water",21,"A","3","N2","median.norm.EXT",1.11879240162822
"2195","20141028","dose",9,NA,"silver","150","water",21,"A","3","N2","median.TOF",103
"2196","20141028","dose",9,NA,"silver","150","water",21,"A","3","N2","norm.n",28.6666666666667
"2197","20141028","dose",9,NA,"silver","300","water",21,"A","4","N2","median.EXT",155
"2198","20141028","dose",9,NA,"silver","300","water",21,"A","4","N2","median.norm.EXT",1.26621040829674
"2199","20141028","dose",9,NA,"silver","300","water",21,"A","4","N2","median.TOF",101.5
"2200","20141028","dose",9,NA,"silver","300","water",21,"A","4","N2","norm.n",31.3333333333333
"2201","20141028","dose",9,NA,"silver","500","water",21,"A","5","N2","median.EXT",110
"2202","20141028","dose",9,NA,"silver","500","water",21,"A","5","N2","median.norm.EXT",1.1203007518797
"2203","20141028","dose",9,NA,"silver","500","water",21,"A","5","N2","median.TOF",93
"2204","20141028","dose",9,NA,"silver","500","water",21,"A","5","N2","norm.n",15.6666666666667
"2205","20141028","dose",9,NA,"silver","0","water",21,"A","7","CB4856","median.EXT",623
"2206","20141028","dose",9,NA,"silver","0","water",21,"A","7","CB4856","median.norm.EXT",2.20703125
"2207","20141028","dose",9,NA,"silver","0","water",21,"A","7","CB4856","median.TOF",278
"2208","20141028","dose",9,NA,"silver","0","water",21,"A","7","CB4856","norm.n",81
"2209","20141028","dose",9,NA,"silver","75","water",21,"A","8","CB4856","median.EXT",145
"2210","20141028","dose",9,NA,"silver","75","water",21,"A","8","CB4856","median.norm.EXT",1.18811881188119
"2211","20141028","dose",9,NA,"silver","75","water",21,"A","8","CB4856","median.TOF",123
"2212","20141028","dose",9,NA,"silver","75","water",21,"A","8","CB4856","norm.n",80.3333333333333
"2213","20141028","dose",9,NA,"silver","150","water",21,"A","9","CB4856","median.EXT",136
"2214","20141028","dose",9,NA,"silver","150","water",21,"A","9","CB4856","median.norm.EXT",1.1952380952381
"2215","20141028","dose",9,NA,"silver","150","water",21,"A","9","CB4856","median.TOF",106.5
"2216","20141028","dose",9,NA,"silver","150","water",21,"A","9","CB4856","norm.n",36.6666666666667
"2217","20141028","dose",9,NA,"silver","300","water",21,"A","10","CB4856","median.EXT",138
"2218","20141028","dose",9,NA,"silver","300","water",21,"A","10","CB4856","median.norm.EXT",1.22598870056497
"2219","20141028","dose",9,NA,"silver","300","water",21,"A","10","CB4856","median.TOF",102
"2220","20141028","dose",9,NA,"silver","300","water",21,"A","10","CB4856","norm.n",25.6666666666667
"2221","20141028","dose",9,NA,"silver","500","water",21,"A","11","CB4856","median.EXT",128
"2222","20141028","dose",9,NA,"silver","500","water",21,"A","11","CB4856","median.norm.EXT",1.16779608006672
"2223","20141028","dose",9,NA,"silver","500","water",21,"A","11","CB4856","median.TOF",105.5
"2224","20141028","dose",9,NA,"silver","500","water",21,"A","11","CB4856","norm.n",19.3333333333333
"2225","20141028","dose",9,NA,"silver","0","water",21,"B","1","DL238","median.EXT",577.5
"2226","20141028","dose",9,NA,"silver","0","water",21,"B","1","DL238","median.norm.EXT",2.03407033787052
"2227","20141028","dose",9,NA,"silver","0","water",21,"B","1","DL238","median.TOF",284
"2228","20141028","dose",9,NA,"silver","0","water",21,"B","1","DL238","norm.n",140.666666666667
"2229","20141028","dose",9,NA,"silver","75","water",21,"B","2","DL238","median.EXT",124.5
"2230","20141028","dose",9,NA,"silver","75","water",21,"B","2","DL238","median.norm.EXT",1.19783802333562
"2231","20141028","dose",9,NA,"silver","75","water",21,"B","2","DL238","median.TOF",104
"2232","20141028","dose",9,NA,"silver","75","water",21,"B","2","DL238","norm.n",44.6666666666667
"2233","20141028","dose",9,NA,"silver","150","water",21,"B","3","DL238","median.EXT",114
"2234","20141028","dose",9,NA,"silver","150","water",21,"B","3","DL238","median.norm.EXT",1.19672131147541
"2235","20141028","dose",9,NA,"silver","150","water",21,"B","3","DL238","median.TOF",98
"2236","20141028","dose",9,NA,"silver","150","water",21,"B","3","DL238","norm.n",22.3333333333333
"2237","20141028","dose",9,NA,"silver","300","water",21,"B","4","DL238","median.EXT",170
"2238","20141028","dose",9,NA,"silver","300","water",21,"B","4","DL238","median.norm.EXT",1.58085147002673
"2239","20141028","dose",9,NA,"silver","300","water",21,"B","4","DL238","median.TOF",99
"2240","20141028","dose",9,NA,"silver","300","water",21,"B","4","DL238","norm.n",25.3333333333333
"2241","20141028","dose",9,NA,"silver","500","water",21,"B","5","DL238","median.EXT",132
"2242","20141028","dose",9,NA,"silver","500","water",21,"B","5","DL238","median.norm.EXT",1.30382106244175
"2243","20141028","dose",9,NA,"silver","500","water",21,"B","5","DL238","median.TOF",95
"2244","20141028","dose",9,NA,"silver","500","water",21,"B","5","DL238","norm.n",18.6666666666667
"2245","20141028","dose",9,NA,"silver","0","water",21,"B","7","JU258","median.EXT",666
"2246","20141028","dose",9,NA,"silver","0","water",21,"B","7","JU258","median.norm.EXT",2.78590842085867
"2247","20141028","dose",9,NA,"silver","0","water",21,"B","7","JU258","median.TOF",256
"2248","20141028","dose",9,NA,"silver","0","water",21,"B","7","JU258","norm.n",95.3333333333333
"2249","20141028","dose",9,NA,"silver","75","water",21,"B","8","JU258","median.EXT",537.5
"2250","20141028","dose",9,NA,"silver","75","water",21,"B","8","JU258","median.norm.EXT",2.14167732651103
"2251","20141028","dose",9,NA,"silver","75","water",21,"B","8","JU258","median.TOF",191
"2252","20141028","dose",9,NA,"silver","75","water",21,"B","8","JU258","norm.n",3.33333333333333
"2253","20141028","dose",9,NA,"silver","300","water",21,"B","10","JU258","median.EXT",159
"2254","20141028","dose",9,NA,"silver","300","water",21,"B","10","JU258","median.norm.EXT",1.33313836898396
"2255","20141028","dose",9,NA,"silver","300","water",21,"B","10","JU258","median.TOF",121.5
"2256","20141028","dose",9,NA,"silver","300","water",21,"B","10","JU258","norm.n",10.6666666666667
"2257","20141028","dose",9,NA,"silver","500","water",21,"B","11","JU258","median.EXT",128.5
"2258","20141028","dose",9,NA,"silver","500","water",21,"B","11","JU258","median.norm.EXT",1.62947168917318
"2259","20141028","dose",9,NA,"silver","500","water",21,"B","11","JU258","median.TOF",82
"2260","20141028","dose",9,NA,"silver","500","water",21,"B","11","JU258","norm.n",13.3333333333333
"2261","20141028","dose",9,NA,"silver","75","water",21,"C","2","DL238","median.EXT",130
"2262","20141028","dose",9,NA,"silver","75","water",21,"C","2","DL238","median.norm.EXT",1.15044247787611
"2263","20141028","dose",9,NA,"silver","75","water",21,"C","2","DL238","median.TOF",110
"2264","20141028","dose",9,NA,"silver","75","water",21,"C","2","DL238","norm.n",26.6666666666667
"2265","20141028","dose",9,NA,"silver","150","water",21,"C","3","DL238","median.EXT",108
"2266","20141028","dose",9,NA,"silver","150","water",21,"C","3","DL238","median.norm.EXT",1.08654257595208
"2267","20141028","dose",9,NA,"silver","150","water",21,"C","3","DL238","median.TOF",94
"2268","20141028","dose",9,NA,"silver","150","water",21,"C","3","DL238","norm.n",22.6666666666667
"2269","20141028","dose",9,NA,"silver","300","water",21,"C","4","DL238","median.EXT",137
"2270","20141028","dose",9,NA,"silver","300","water",21,"C","4","DL238","median.norm.EXT",1.33823529411765
"2271","20141028","dose",9,NA,"silver","300","water",21,"C","4","DL238","median.TOF",92
"2272","20141028","dose",9,NA,"silver","300","water",21,"C","4","DL238","norm.n",12.3333333333333
"2273","20141028","dose",9,NA,"silver","500","water",21,"C","5","DL238","median.EXT",129
"2274","20141028","dose",9,NA,"silver","500","water",21,"C","5","DL238","median.norm.EXT",1.23826619303152
"2275","20141028","dose",9,NA,"silver","500","water",21,"C","5","DL238","median.TOF",97
"2276","20141028","dose",9,NA,"silver","500","water",21,"C","5","DL238","norm.n",16
"2277","20141028","dose",9,NA,"silver","0","water",21,"C","7","N2","median.EXT",574
"2278","20141028","dose",9,NA,"silver","0","water",21,"C","7","N2","median.norm.EXT",2.13486842105263
"2279","20141028","dose",9,NA,"silver","0","water",21,"C","7","N2","median.TOF",265
"2280","20141028","dose",9,NA,"silver","0","water",21,"C","7","N2","norm.n",127.666666666667
"2281","20141028","dose",9,NA,"silver","75","water",21,"C","8","N2","median.EXT",153.5
"2282","20141028","dose",9,NA,"silver","75","water",21,"C","8","N2","median.norm.EXT",1.2057210031348
"2283","20141028","dose",9,NA,"silver","75","water",21,"C","8","N2","median.TOF",123.5
"2284","20141028","dose",9,NA,"silver","75","water",21,"C","8","N2","norm.n",70
"2285","20141028","dose",9,NA,"silver","150","water",21,"C","9","N2","median.EXT",176
"2286","20141028","dose",9,NA,"silver","150","water",21,"C","9","N2","median.norm.EXT",1.23616579177603
"2287","20141028","dose",9,NA,"silver","150","water",21,"C","9","N2","median.TOF",129.5
"2288","20141028","dose",9,NA,"silver","150","water",21,"C","9","N2","norm.n",26
"2289","20141028","dose",9,NA,"silver","300","water",21,"C","10","N2","median.EXT",154
"2290","20141028","dose",9,NA,"silver","300","water",21,"C","10","N2","median.norm.EXT",1.33582089552239
"2291","20141028","dose",9,NA,"silver","300","water",21,"C","10","N2","median.TOF",95
"2292","20141028","dose",9,NA,"silver","300","water",21,"C","10","N2","norm.n",13.6666666666667
"2293","20141028","dose",9,NA,"silver","500","water",21,"C","11","N2","median.EXT",140
"2294","20141028","dose",9,NA,"silver","500","water",21,"C","11","N2","median.norm.EXT",1.18533609472784
"2295","20141028","dose",9,NA,"silver","500","water",21,"C","11","N2","median.TOF",118
"2296","20141028","dose",9,NA,"silver","500","water",21,"C","11","N2","norm.n",17.3333333333333
"2297","20141028","dose",9,NA,"silver","0","water",21,"D","1","JU258","median.EXT",696
"2298","20141028","dose",9,NA,"silver","0","water",21,"D","1","JU258","median.norm.EXT",2.78978560754694
"2299","20141028","dose",9,NA,"silver","0","water",21,"D","1","JU258","median.TOF",259.5
"2300","20141028","dose",9,NA,"silver","0","water",21,"D","1","JU258","norm.n",112.666666666667
"2301","20141028","dose",9,NA,"silver","75","water",21,"D","2","JU258","median.EXT",127
"2302","20141028","dose",9,NA,"silver","75","water",21,"D","2","JU258","median.norm.EXT",1.17661675487285
"2303","20141028","dose",9,NA,"silver","75","water",21,"D","2","JU258","median.TOF",103.5
"2304","20141028","dose",9,NA,"silver","75","water",21,"D","2","JU258","norm.n",42
"2305","20141028","dose",9,NA,"silver","150","water",21,"D","3","JU258","median.EXT",185
"2306","20141028","dose",9,NA,"silver","150","water",21,"D","3","JU258","median.norm.EXT",1.68055555555556
